manner_of_death,armed,age,gender,race,city,state,flee,body_camera,arms_category,year
shot,gun,29,M,White,Kokomo,IN,Not fleeing,FALSE,Guns,2018
shot,gun,27,M,White,Belton,MO,Other,FALSE,Guns,2018
shot,gun,41,M,White,Mobile,AL,Not fleeing,FALSE,Guns,2018
shot,gun,57,M,Hispanic,Mesa,AZ,Not fleeing,FALSE,Guns,2018
shot,gun,27,M,Native,Montezuma Creek,UT,Car,FALSE,Guns,2018
shot,gun,58,M,White,Henderson,NC,Not fleeing,FALSE,Guns,2018
shot,unknown,59,M,White,Cocoa Beach,FL,Other,FALSE,Unknown,2018
shot,unknown,39,M,White,Sissonville,WV,Other,FALSE,Unknown,2018
shot,gun,28,M,Black,Inwood,WV,Not fleeing,FALSE,Guns,2018
shot,unknown,28,M,White,Hernando,FL,Not fleeing,FALSE,Unknown,2018
shot,unknown,23,M,Hispanic,Las Cruces,NM,Car,FALSE,Unknown,2018
shot,gun,55,M,White,Catoosa,OK,Not fleeing,FALSE,Guns,2018
shot,gun,33,M,Hispanic,Guadalupe County,TX,Car,FALSE,Guns,2018
shot,gun,23,M,Hispanic,Austin,TX,Other,FALSE,Guns,2018
shot,knife,45,M,Black,Denton,TX,Foot,TRUE,Sharp objects,2018
shot,gun,37,M,Black,Fort Washington,MD,Car,FALSE,Guns,2018
shot,gun,21,M,Black,Montgomery,AL,Foot,FALSE,Guns,2018
shot,gun,27,M,White,Stutsman County,ND,Car,FALSE,Guns,2018
shot,gun,39,M,Black,Phoenix,AZ,Car,FALSE,Guns,2018
shot,gun,37,M,Black,Jackson,MS,Foot,FALSE,Guns,2018
shot,unarmed,22,M,Black,Stratford,TX,Car,FALSE,Unarmed,2018
shot,gun,26,M,Black,Church Hill,TN,Other,FALSE,Guns,2018
shot,gun,27,M,White,Phoenix,AZ,Foot,FALSE,Guns,2018
shot,unarmed,37,M,Black,Woodbridge,VA,Foot,FALSE,Unarmed,2018
shot,toy weapon,58,M,White,Evansville,IN,Not fleeing,FALSE,Other unusual objects,2018
shot,toy weapon,62,M,White,Monongalia,WV,Not fleeing,TRUE,Other unusual objects,2018
shot,knife,25,M,Black,Oklahoma City,OK,Not fleeing,FALSE,Sharp objects,2018
shot,sword,36,M,White,Casper,WY,Foot,FALSE,Sharp objects,2018
shot,gun,37.1179309,M,Hispanic,Los Angeles,CA,Not fleeing,FALSE,Guns,2018
shot,gun,27,M,White,Crawford County,OH,Foot,FALSE,Guns,2018
shot,gun,37,M,White,Gilbert,AZ,Other,FALSE,Guns,2018
shot,gun,25,M,White,Wamego,KS,Not fleeing,FALSE,Guns,2018
shot,gun,40,M,Black,St. Louis,MO,Not fleeing,FALSE,Guns,2018
shot and Tasered,machete,22,M,White,Los Angeles,CA,Not fleeing,TRUE,Sharp objects,2018
shot,gun,29,M,Black,Dallas,TX,Not fleeing,FALSE,Guns,2018
shot,gun,20,M,White,Chester,SC,Car,TRUE,Guns,2018
shot,gun,33,M,White,Coeur d'Alene,ID,Not fleeing,FALSE,Guns,2018
shot,gun,48,M,Black,Orlando,FL,Not fleeing,FALSE,Guns,2018
shot,unknown,47,M,Hispanic,Alamosa,CO,Not fleeing,FALSE,Unknown,2018
shot,machete,40,M,Black,Henrico,VA,Car,FALSE,Sharp objects,2018
shot,unknown,29,M,Hispanic,Tucson,AZ,Not fleeing,FALSE,Unknown,2018
shot,unknown,29,M,Hispanic,Bristol Township,PA,Not fleeing,FALSE,Unknown,2018
shot,gun,44,M,White,Glendale,AZ,Foot,FALSE,Guns,2018
shot,knife,36,M,White,Mesa,AZ,Not fleeing,FALSE,Sharp objects,2018
shot,gun,48,M,White,Scottsdale,AZ,Not fleeing,FALSE,Guns,2018
shot,unknown,49,M,Black,Clarksville,TX,Not fleeing,TRUE,Unknown,2018
shot,piece of wood,38,F,Hispanic,Pima County,AZ,Not fleeing,FALSE,Other unusual objects,2018
shot,gun,41,M,Black,Gulfport,MS,Not fleeing,FALSE,Guns,2018
shot,toy weapon,37.1179309,M,Hispanic,Abington Township,PA,Not fleeing,FALSE,Other unusual objects,2018
shot,gun,28,M,White,Sandpoint,ID,Not fleeing,FALSE,Guns,2018
shot,toy weapon,33,M,White,Carroll County,GA,Not fleeing,FALSE,Other unusual objects,2018
shot,knife,44,M,White,Lakeland,FL,Foot,FALSE,Sharp objects,2018
shot,gun,65,M,White,Barnwell,AL,Not fleeing,FALSE,Guns,2018
shot,gun,35,M,White,Oil Springs,KY,Not fleeing,FALSE,Guns,2018
shot,knife,25,M,White,Farmington,NM,Not fleeing,FALSE,Sharp objects,2018
shot,gun,40,M,White,North Manchester,IN,Not fleeing,TRUE,Guns,2018
shot,gun,36,M,White,Terre Haute,IN,Not fleeing,FALSE,Guns,2018
shot,gun,55,M,White,Pueblo,CO,Foot,FALSE,Guns,2018
shot,gun,19,M,Hispanic,San Francisco,CA,Not fleeing,FALSE,Guns,2018
shot,gun,70,M,White,Shelbyville,TX,Not fleeing,FALSE,Guns,2018
shot,gun,37,M,Black,Clinton,MO,Not fleeing,FALSE,Guns,2018
shot,gun,53,M,White,Long Beach,CA,Not fleeing,FALSE,Guns,2018
shot,unarmed,84,F,White,Bexar County,TX,Not fleeing,FALSE,Unarmed,2018
shot and Tasered,pick-axe,46,M,Hispanic,Austin,TX,Not fleeing,FALSE,Piercing objects,2018
shot,gun,29,M,Black,Spotsylvania,VA,Other,FALSE,Guns,2018
shot,gun,27,M,Native,Pilot Station,AK,Foot,FALSE,Guns,2018
shot,knife,32,F,White,Tarpon Springs,FL,Not fleeing,FALSE,Sharp objects,2018
shot,gun,27,M,Hispanic,Phoenix,AZ,Foot,FALSE,Guns,2018
shot,knife,38,M,Asian,Arlington,TX,Not fleeing,FALSE,Sharp objects,2018
shot,gun,20,M,Black,Hillsboro,OR,Not fleeing,FALSE,Guns,2018
shot,gun,45,M,Hispanic,Fontana,CA,Not fleeing,FALSE,Guns,2018
shot,gun,32,M,White,Oakland,CA,Not fleeing,FALSE,Guns,2018
shot,gun,48,M,Hispanic,Fort Sumner,NM,Foot,FALSE,Guns,2018
shot,gun,57,M,Hispanic,Midland,TX,Not fleeing,FALSE,Guns,2018
shot,knife,34,F,Black,Elgin,IL,Car,TRUE,Sharp objects,2018
shot,gun,16,M,White,Midland,MI,Foot,FALSE,Guns,2018
shot,gun,47,M,White,Blackman Township,MI,Foot,FALSE,Guns,2018
shot,gun,61,M,White,Lexington,NC,Not fleeing,FALSE,Guns,2018
shot,unknown,32,M,White,West Fargo,ND,Car,FALSE,Unknown,2018
shot,gun,31,M,White,Colorado Springs,CO,Not fleeing,FALSE,Guns,2018
shot and Tasered,baseball bat,46,M,Black,Manhasset,NY,Not fleeing,FALSE,Blunt instruments,2018
shot and Tasered,baton,27,M,Black,Tulare,CA,Foot,FALSE,Blunt instruments,2018
shot,gun,31,M,White,Sandy,UT,Not fleeing,FALSE,Guns,2018
shot,unknown,26,M,White,Keizer,OR,Foot,FALSE,Unknown,2018
shot,unarmed,31,M,Black,East Baton Rouge,LA,Not fleeing,FALSE,Unarmed,2018
shot and Tasered,unarmed,27,M,Black,Casa Grande,AZ,Not fleeing,FALSE,Unarmed,2018
shot,gun,49,M,Black,Clarksville,TN,Not fleeing,FALSE,Guns,2018
shot,knife,26,M,White,Jonesborough,TN,Foot,FALSE,Sharp objects,2018
shot,knife,28,M,White,Elk Plain,WA,Not fleeing,FALSE,Sharp objects,2018
shot,ax,62,M,White,Burnsville,NC,Other,FALSE,Blunt instruments,2018
shot,gun,50,M,Hispanic,Valley View,CA,Car,FALSE,Guns,2018
shot,unarmed,23,M,Black,Sacramento,CA,Foot,TRUE,Unarmed,2018
shot,knife,40,M,Hispanic,South El Monte,CA,Foot,FALSE,Sharp objects,2018
shot,gun,50,M,Native,Utica,KY,Other,FALSE,Guns,2018
shot,crossbow,50,M,White,Lone Rock,AR,Not fleeing,FALSE,Piercing objects,2018
shot,unarmed,27,M,Asian,Denver,CO,Car,FALSE,Unarmed,2018
shot and Tasered,knife,35,M,Black,Greenville,SC,Not fleeing,TRUE,Sharp objects,2018
shot,gun,32,M,White,Scott County,KY,Not fleeing,FALSE,Guns,2018
shot,gun,56,M,White,Timberlake,NC,Not fleeing,FALSE,Guns,2018
shot,gun,20,M,White,Winter Haven,FL,Not fleeing,FALSE,Guns,2018
shot,gun,56,M,White,Princeton,NJ,Not fleeing,FALSE,Guns,2018
shot,gun,39,M,Native,Owasso,OK,Not fleeing,TRUE,Guns,2018
shot,knife,47,M,White,Mannford,OK,Not fleeing,FALSE,Sharp objects,2018
shot,gun,25,M,White,Amelia Island,FL,Not fleeing,FALSE,Guns,2018
shot,gun,21,M,Asian,San Francisco,CA,Not fleeing,FALSE,Guns,2018
shot,knife,18,M,Hispanic,Littlefield,TX,Foot,FALSE,Sharp objects,2018
shot,gun,36,M,Hispanic,Aurora,IL,Foot,FALSE,Guns,2018
shot,unarmed,35,M,Black,Greenspoint,TX,Not fleeing,FALSE,Unarmed,2018
shot,gun,29,M,White,Abilene,TX,Not fleeing,FALSE,Guns,2018
shot,gun,20,M,Hispanic,Childress,TX,Foot,FALSE,Guns,2018
shot,unknown,30,M,Black,Largo,FL,Not fleeing,FALSE,Unknown,2018
shot,unknown,40,M,White,Genesee Township,MI,Car,FALSE,Unknown,2018
shot,incendiary device,48,M,Hispanic,Douglas,AZ,Not fleeing,FALSE,Explosives,2018
shot and Tasered,knife,23,M,White,Phoenix,AZ,Not fleeing,FALSE,Sharp objects,2018
shot,unarmed,42,M,White,Nikolaevsk,AK,Not fleeing,FALSE,Unarmed,2018
shot,knife,20,M,Native,Anchorage,AK,Foot,FALSE,Sharp objects,2018
shot,gun,25,F,White,Columbus,OH,Not fleeing,FALSE,Guns,2018
shot,gun,28,M,Hispanic,Austin,TX,Not fleeing,FALSE,Guns,2018
shot,gun,34,M,White,Wise County,VA,Car,FALSE,Guns,2018
shot,gun,41,M,Hispanic,Sanford,NC,Not fleeing,TRUE,Guns,2018
shot,unarmed,24,M,White,Midway,FL,Other,TRUE,Unarmed,2018
shot,unknown,29,M,White,Nampa,ID,Not fleeing,FALSE,Unknown,2018
shot,vehicle,33,F,White,Montgomery,AL,Car,FALSE,Vehicles,2018
shot,gun,44,M,Hispanic,Phoenix,AZ,Not fleeing,FALSE,Guns,2018
shot,gun and knife,31,M,White,Stillwater,OK,Not fleeing,FALSE,Multiple,2018
shot,gun,26,M,White,Lower Macungie Township,PA,Foot,FALSE,Guns,2018
shot,gun,51,M,White,Elizabethtown,KY,Not fleeing,FALSE,Guns,2018
shot,unknown,64,M,White,Sylacauga,AL,Car,FALSE,Unknown,2018
shot,gun,29,M,White,Swansea,SC,Car,FALSE,Guns,2018
shot,knife,61,M,White,Surprise,AZ,Not fleeing,FALSE,Sharp objects,2018
shot,gun,44,M,Hispanic,Pasadena,TX,Other,TRUE,Guns,2018
shot,gun,39,M,Black,Charleston,WV,Car,FALSE,Guns,2018
shot,gun,35,M,White,Clarksville,TN,Other,FALSE,Guns,2018
shot and Tasered,knife,39,M,White,Las Vegas,NV,Not fleeing,TRUE,Sharp objects,2018
shot,gun,60,M,Black,Winston-Salem,NC,Not fleeing,FALSE,Guns,2018
shot,toy weapon,42,M,White,Atwater,CA,Not fleeing,FALSE,Other unusual objects,2018
shot,machete,27,M,White,Guthrie,OK,Not fleeing,FALSE,Sharp objects,2018
shot,unknown,21,M,Hispanic,Reno,NV,Not fleeing,FALSE,Unknown,2018
shot,gun,33,M,Hispanic,San Antonio,TX,Not fleeing,FALSE,Guns,2018
shot,gun,60,M,Black,New Llano,LA,Not fleeing,FALSE,Guns,2018
shot,gun,24,M,White,Goodbee,LA,Car,FALSE,Guns,2018
shot,gun,41,M,Black,Tampa,FL,Car,FALSE,Guns,2018
shot,knife,41,M,Black,Greenville,NC,Not fleeing,FALSE,Sharp objects,2018
shot,gun,34,M,Black,Jackson,MI,Not fleeing,FALSE,Guns,2018
shot,knife,23,M,Hispanic,Brownsville,TX,Not fleeing,FALSE,Sharp objects,2018
shot,knife,38,M,White,Belton,MO,Other,FALSE,Sharp objects,2018
shot,gun,58,M,White,Phoenix,AZ,Foot,FALSE,Guns,2018
shot,gun,49,M,White,Huntsville,AL,Not fleeing,TRUE,Guns,2018
shot,knife,27,M,Black,Okmulgee,OK,Not fleeing,FALSE,Sharp objects,2018
shot,gun,34,M,Hispanic,Corpus Christi,TX,Foot,FALSE,Guns,2018
shot,metal pipe,34,M,Black,New York,NY,Not fleeing,FALSE,Blunt instruments,2018
shot,gun,44,F,White,Phoenix,AZ,Not fleeing,FALSE,Guns,2018
shot,gun,30,M,White,Mesa,AZ,Foot,FALSE,Guns,2018
shot,gun,81,M,White,Greece,NY,Not fleeing,FALSE,Guns,2018
shot,gun,40,M,White,Volant,PA,Not fleeing,FALSE,Guns,2018
shot,knife,27,M,Black,South Bend,IN,Not fleeing,FALSE,Sharp objects,2018
shot,vehicle,26,M,Black,Barstow,CA,Not fleeing,FALSE,Vehicles,2018
shot,gun,18,M,Asian,Fremont,CA,Foot,FALSE,Guns,2018
shot,gun,59,M,White,Reynoldsville,WV,Foot,TRUE,Guns,2018
shot,knife,56,M,Hispanic,South Bend,IN,Not fleeing,FALSE,Sharp objects,2018
shot,gun,22,M,Hispanic,Las Vegas,NV,Not fleeing,FALSE,Guns,2018
shot,gun,34,M,Asian,Las Vegas,NV,Not fleeing,FALSE,Guns,2018
shot,knife,23,M,White,Searcy County,AR,Foot,FALSE,Sharp objects,2018
shot,gun,36,M,White,Federal Way,WA,Not fleeing,FALSE,Guns,2018
shot,knife,48,M,White,Portland,OR,Other,FALSE,Sharp objects,2018
shot,gun,33,M,White,Oroville,CA,Not fleeing,FALSE,Guns,2018
shot,toy weapon,24,M,Hispanic,Cathedral City,CA,Not fleeing,FALSE,Other unusual objects,2018
shot,unarmed,25,M,Black,Danville,VA,Other,TRUE,Unarmed,2018
shot,screwdriver,20,M,Black,West Valley City,UT,Foot,TRUE,Piercing objects,2018
shot,screwdriver,45,M,White,Louisville,KY,Not fleeing,TRUE,Piercing objects,2018
shot,gun,29,M,White,Reseda,CA,Foot,TRUE,Guns,2018
shot,gun,34,M,White,Oaks,OK,Not fleeing,TRUE,Guns,2018
shot and Tasered,knife,23,M,White,Troy,MI,Not fleeing,FALSE,Sharp objects,2018
shot and Tasered,knife,29,M,White,Billings,MT,Not fleeing,TRUE,Sharp objects,2018
shot,toy weapon,44,M,White,Billings,MT,Not fleeing,FALSE,Other unusual objects,2018
shot,knife,30,M,Black,Baldwin Hills,CA,Foot,FALSE,Sharp objects,2018
shot,unknown,28,M,White,Royal Oak,MI,Car,FALSE,Unknown,2018
shot,gun,71,F,White,Winn Parish,LA,Not fleeing,FALSE,Guns,2018
shot,gun,25,M,Black,Gardena,CA,Not fleeing,FALSE,Guns,2018
shot,gun,61,M,White,Pembroke,NY,Not fleeing,TRUE,Guns,2018
shot,machete,39,M,White,Sparta,NC,Not fleeing,TRUE,Sharp objects,2018
shot,gun,50,M,White,Winn Parish,LA,Not fleeing,FALSE,Guns,2018
shot,gun,37.1179309,M,Black,Atlanta,GA,Not fleeing,FALSE,Guns,2018
shot,gun,23,M,White,Lake Elmo,MN,Not fleeing,FALSE,Guns,2018
shot,knife,39,M,Black,Helena-West Helena,AR,Not fleeing,FALSE,Sharp objects,2018
shot,gun,45,M,Black,Washington,PA,Other,FALSE,Guns,2018
shot,knife,34,M,White,Waco,TX,Not fleeing,FALSE,Sharp objects,2018
shot,gun,31,M,White,Thornton,CO,Car,FALSE,Guns,2018
shot,gun,55,M,Hispanic,Millville,NJ,Car,FALSE,Guns,2018
shot,gun,39,M,Black,Phoenix,AZ,Other,FALSE,Guns,2018
shot,vehicle,32,M,White,Carrollton,GA,Not fleeing,FALSE,Vehicles,2018
shot,gun,44,M,Hispanic,Phoenix,AZ,Not fleeing,FALSE,Guns,2018
shot,toy weapon,24,M,White,Anaheim,CA,Not fleeing,TRUE,Other unusual objects,2018
shot,knife,36,M,Native,Lodge Grass,MT,Not fleeing,FALSE,Sharp objects,2018
shot,screwdriver,41,M,Black,Magna,UT,Car,FALSE,Piercing objects,2018
shot,unknown,25,M,Black,Austell,GA,Car,FALSE,Unknown,2018
shot,vehicle,39,M,White,Tishomingo,OK,Car,FALSE,Vehicles,2018
shot,unknown,40,M,White,Cumberland County,KY,Car,FALSE,Unknown,2018
shot,knife,32,M,White,Douglasville,GA,Not fleeing,TRUE,Sharp objects,2018
shot,gun,45,M,White,Greene County,MO,Foot,FALSE,Guns,2018
shot,gun,31,M,Black,Fort Lauderdale,FL,Not fleeing,FALSE,Guns,2018
shot,knife,32,M,Native,Sugar House,UT,Not fleeing,FALSE,Sharp objects,2018
shot,gun,48,M,Black,Pavilion Township,MI,Not fleeing,FALSE,Guns,2018
shot,vehicle,49,M,White,Foresthill,CA,Car,FALSE,Vehicles,2018
shot,unarmed,48,M,Black,Orlando,FL,Not fleeing,FALSE,Unarmed,2018
shot,gun,18,M,White,Mackinaw,IL,Not fleeing,FALSE,Guns,2018
shot,knife,48,M,White,Boone,IA,Other,FALSE,Sharp objects,2018
shot,gun,25,M,Black,Memphis,TN,Foot,FALSE,Guns,2018
shot,gun,27,M,White,West Olive,MI,Not fleeing,FALSE,Guns,2018
shot,gun,37,M,Hispanic,Louisville,KY,Foot,FALSE,Guns,2018
shot,gun,44,M,Hispanic,San Antonio,TX,Foot,FALSE,Guns,2018
shot,gun,27,M,Black,Louisville,KY,Other,TRUE,Guns,2018
shot,gun,41,M,White,Colorado Springs,CO,Foot,FALSE,Guns,2018
shot,knife,42,M,Black,Louisville,KY,Not fleeing,FALSE,Sharp objects,2018
shot,gun,36,M,White,Denver,CO,Car,FALSE,Guns,2018
shot,gun,37,M,Black,Grand Prairie,TX,Not fleeing,FALSE,Guns,2018
shot,unknown,56,F,White,Palermo,CA,Car,TRUE,Unknown,2018
shot,knife,36,F,Asian,Johns Creek,GA,Not fleeing,FALSE,Sharp objects,2018
shot,gun,46,M,White,Northglenn,CO,Not fleeing,FALSE,Guns,2018
shot,gun,26,M,Hispanic,Elk Grove,CA,Not fleeing,FALSE,Guns,2018
shot,gun,41,M,White,Casselberry,FL,Not fleeing,FALSE,Guns,2018
shot,unarmed,38,M,White,Shreveport,LA,Foot,FALSE,Unarmed,2018
shot,unknown,42,M,White,Redlands,CA,Not fleeing,FALSE,Unknown,2018
shot,gun,47,M,White,Franklin,NC,Not fleeing,FALSE,Guns,2018
shot,gun,26,M,White,Moorland,IA,Not fleeing,FALSE,Guns,2018
shot,knife,64,M,Black,Columbus,OH,Not fleeing,FALSE,Sharp objects,2018
shot,samurai sword,49,M,White,League City,TX,Not fleeing,FALSE,Sharp objects,2018
shot,ax,44,M,White,Box Elder,SD,Other,FALSE,Blunt instruments,2018
shot,gun,48,M,White,Liberty,NC,Not fleeing,FALSE,Guns,2018
shot,gun,27,M,Hispanic,Kansas City,KS,Other,FALSE,Guns,2018
shot,gun,67,M,Black,Dallas,TX,Not fleeing,FALSE,Guns,2018
shot,gun,24,M,Black,Columbus,GA,Car,FALSE,Guns,2018
shot,machete,26,M,Hispanic,Orosi,CA,Not fleeing,FALSE,Sharp objects,2018
shot,knife,28,M,White,Sandia,TX,Not fleeing,FALSE,Sharp objects,2018
shot,gun,21,M,White,Terre Haute,IN,Car,FALSE,Guns,2018
shot,gun,24,M,White,Kettering,OH,Not fleeing,FALSE,Guns,2018
shot,vehicle,21,F,White,Aurora,MO,Car,FALSE,Vehicles,2018
shot,gun,73,M,White,Fairview,OH,Not fleeing,FALSE,Guns,2018
shot,gun,39,M,White,Prague,OK,Car,FALSE,Guns,2018
shot,Taser,32,M,Black,East Point,GA,Car,FALSE,Electrical devices,2018
shot,gun,38,M,White,Casper,WY,Not fleeing,FALSE,Guns,2018
shot,unknown,32,M,Hispanic,Orlando,FL,Car,FALSE,Unknown,2018
shot,gun,26,M,White,Tulsa,OK,Not fleeing,TRUE,Guns,2018
shot,gun,55,F,White,Floyd County,GA,Car,FALSE,Guns,2018
shot,gun,50,M,White,Appleton,WI,Not fleeing,TRUE,Guns,2018
shot,gun,49,F,Hispanic,Yuma,AZ,Not fleeing,FALSE,Guns,2018
shot,gun,48,M,White,Hackett,AR,Not fleeing,FALSE,Guns,2018
shot,gun,65,M,White,Lancaster,PA,Not fleeing,FALSE,Guns,2018
shot,toy weapon,37,M,White,Glade Spring,VA,Other,FALSE,Other unusual objects,2018
shot,knife,45,M,Hispanic,Greeley,CO,Foot,FALSE,Sharp objects,2018
shot,gun,33,M,Black,Jackson,MS,Not fleeing,FALSE,Guns,2018
shot,vehicle,46,M,White,Morristown,TN,Not fleeing,FALSE,Vehicles,2018
shot,gun,33,M,White,Lower Burrell,PA,Not fleeing,FALSE,Guns,2018
shot,knife,33,M,White,Haughton,LA,Not fleeing,FALSE,Sharp objects,2018
shot,gun,51,M,White,Evansville,IN,Foot,FALSE,Guns,2018
shot,gun,52,M,White,Talihina,OK,Not fleeing,FALSE,Guns,2018
shot,knife,24,M,Native,Blackfoot,ID,Not fleeing,FALSE,Sharp objects,2018
shot,gun,55,M,White,Columbus,OH,Car,FALSE,Guns,2018
shot,unknown,28,M,Black,Portsmouth,VA,Not fleeing,FALSE,Unknown,2018
shot,gun,36,M,White,Amite,LA,Not fleeing,FALSE,Guns,2018
shot,gun,24,M,Black,Clinton,MD,Not fleeing,FALSE,Guns,2018
shot,unarmed,20,M,White,Royal Oak,MI,Not fleeing,FALSE,Unarmed,2018
shot,gun,54,M,White,Wales,ME,Not fleeing,FALSE,Guns,2018
shot,gun,53,M,White,Quincy,IL,Not fleeing,FALSE,Guns,2018
shot,gun,36,M,Hispanic,San Antonio,TX,Not fleeing,FALSE,Guns,2018
shot and Tasered,unarmed,24,M,Black,Richmond,VA,Car,TRUE,Unarmed,2018
shot,gun,34,M,White,Lake Mary,FL,Car,FALSE,Guns,2018
shot,knife,59,M,White,Martins Ferry,OH,Not fleeing,FALSE,Sharp objects,2018
shot,gun,34,M,White,Norman,OK,Not fleeing,FALSE,Guns,2018
shot,unknown,29,M,Hispanic,Laredo,TX,Other,FALSE,Unknown,2018
shot,hatchet,24,M,White,Gresham,OR,Car,FALSE,Blunt instruments,2018
shot,unknown,77,M,White,Sunridge,NV,Other,FALSE,Unknown,2018
shot,gun,30,M,White,Columbus,OH,Not fleeing,FALSE,Guns,2018
shot,gun,36,M,Hispanic,Pueblo,CO,Not fleeing,FALSE,Guns,2018
shot,gun,36,M,White,Baxter,KY,Foot,FALSE,Guns,2018
shot,gun,58,M,White,Joshua Tree,CA,Foot,FALSE,Guns,2018
shot,unknown,47,M,Black,West Memphis,AR,Car,FALSE,Unknown,2018
shot,knife,49,M,Hispanic,Mathis,TX,Not fleeing,FALSE,Sharp objects,2018
shot,gun,31,F,White,Gurnee,IL,Foot,FALSE,Guns,2018
shot,knife,25,M,White,Fox Crossing,WI,Not fleeing,FALSE,Sharp objects,2018
shot,unarmed,37.1179309,F,Hispanic,Rio Bravo,TX,Not fleeing,FALSE,Unarmed,2018
shot,unarmed,30,M,White,Citra,FL,Foot,TRUE,Unarmed,2018
shot,unarmed,33,M,White,Cleveland,OH,Not fleeing,FALSE,Unarmed,2018
shot,vehicle,29,M,White,Dumas,TX,Not fleeing,FALSE,Vehicles,2018
shot,knife,31,M,White,Fort Morgan,CO,Not fleeing,FALSE,Sharp objects,2018
shot,gun,51,M,White,Silsbee,TX,Not fleeing,FALSE,Guns,2018
shot,knife,42,M,Hispanic,San Diego,CA,Not fleeing,TRUE,Sharp objects,2018
shot,gun,67,M,White,Grand Junction,CO,Not fleeing,FALSE,Guns,2018
shot,gun,23,M,White,West Jordan,UT,Car,FALSE,Guns,2018
shot,gun,34,M,Native,Phoenix,AZ,Not fleeing,FALSE,Guns,2018
shot,metal pipe,51,M,Hispanic,Riverbank,CA,Not fleeing,FALSE,Blunt instruments,2018
shot,toy weapon,19,M,White,Cottonwood Heights,UT,Foot,FALSE,Other unusual objects,2018
shot,pick-axe,29,M,Hispanic,Los Angeles,CA,Foot,TRUE,Piercing objects,2018
shot,gun,23,M,Black,Florida City,FL,Not fleeing,FALSE,Guns,2018
shot,knife,46,F,White,Fullerton,CA,Not fleeing,FALSE,Sharp objects,2018
shot,knife,42,M,Black,Thomasville,NC,Car,FALSE,Sharp objects,2018
shot,unarmed,21,M,Hispanic,Dundee,FL,Not fleeing,FALSE,Unarmed,2018
shot,knife,55,M,Asian,Honolulu,HI,Not fleeing,FALSE,Sharp objects,2018
shot,knife,37.1179309,M,White,Torrance,CA,Not fleeing,FALSE,Sharp objects,2018
shot,unknown,43,M,Black,Chicago,IL,Car,FALSE,Unknown,2018
shot,unarmed,32,M,Hispanic,Chickasha,OK,Car,FALSE,Unarmed,2018
shot,gun,34,M,Hispanic,Jurupa Valley,CA,Car,FALSE,Guns,2018
shot,gun,40,M,White,Springfield,MO,Foot,FALSE,Guns,2018
shot,gun,55,M,Hispanic,Pearland,TX,Not fleeing,FALSE,Guns,2018
shot,gun,20,M,White,Wilmington,NC,Not fleeing,FALSE,Guns,2018
shot,gun,24,M,Black,Chicago,IL,Other,FALSE,Guns,2018
shot,glass shard,43,M,Hispanic,Merrick,NY,Other,FALSE,Sharp objects,2018
shot,gun,56,M,White,LaGrange,GA,Not fleeing,FALSE,Guns,2018
shot,gun,47,M,White,Delaware,OH,Not fleeing,FALSE,Guns,2018
shot,gun,33,M,White,Albuquerque,NM,Car,FALSE,Guns,2018
shot,knife,20,F,White,Austin,TX,Other,TRUE,Sharp objects,2018
shot,gun,28,M,Black,Gary,IN,Not fleeing,FALSE,Guns,2018
shot,gun,50,M,White,Benton City,WA,Not fleeing,FALSE,Guns,2018
shot,unarmed,36,M,White,Madison County,MS,Not fleeing,FALSE,Unarmed,2018
shot,gun,47,M,White,Hardwick,NJ,Car,FALSE,Guns,2018
shot,unknown,36,F,Black,Deptford,NJ,Car,FALSE,Unknown,2018
shot,gun,49,M,White,Temple,TX,Not fleeing,FALSE,Guns,2018
shot,unknown,34,M,White,Westminister,CO,Foot,FALSE,Unknown,2018
shot,unarmed,41,M,Black,Silver Spring,MD,Not fleeing,TRUE,Unarmed,2018
shot,knife,29,M,Hispanic,Whittier,CA,Car,FALSE,Sharp objects,2018
shot,gun,34,M,Black,Danville,IL,Car,FALSE,Guns,2018
shot,unarmed,34,M,White,Phoenix,AZ,Not fleeing,FALSE,Unarmed,2018
shot,gun,22,M,Black,Washington,DC,Not fleeing,FALSE,Guns,2018
shot,gun,26,M,Black,Monroe,GA,Other,FALSE,Guns,2018
shot,knife,32,M,White,Hardwick,NJ,Not fleeing,FALSE,Sharp objects,2018
shot,gun,44,M,White,Pike County,OH,Not fleeing,FALSE,Guns,2018
shot,toy weapon,21,M,White,Eustis,FL,Not fleeing,FALSE,Other unusual objects,2018
shot,gun,29,M,Hispanic,Hall County,GA,Foot,FALSE,Guns,2018
shot,gun and car,18,M,Black,Las Vegas,NV,Car,FALSE,Multiple,2018
shot,gun,33,M,Black,Kansas City,MO,Not fleeing,FALSE,Guns,2018
shot,sword,28,F,White,Kansas City,MO,Not fleeing,FALSE,Sharp objects,2018
shot,gun,37.1179309,M,White,Kansas City,MO,Not fleeing,FALSE,Guns,2018
shot,gun,40,M,Hispanic,Kirkland,WA,Not fleeing,FALSE,Guns,2018
shot,unarmed,40,M,White,Nokomis,IL,Foot,FALSE,Unarmed,2018
shot,knife,37,M,Black,Warwick,NY,Not fleeing,FALSE,Sharp objects,2018
shot,unarmed,47,M,Hispanic,Albuquerque,NM,Car,FALSE,Unarmed,2018
shot,gun,33,M,Black,Trenton,NJ,Not fleeing,FALSE,Guns,2018
